country,full_name,club,position,matches,goals
Испания,Matthew Peters,Барселона,вратарь,71,-4
Франция,Cynthia Cameron,Лион,защитник,92,10
Франция,Dustin Jones,ПСЖ,защитник,20,4
Россия,Elizabeth Richardson,ЦСКА,полузащитник,117,8
Испания,Seth Zamora,Атлетико Мадрид,защитник,127,2
Нидерланды,Michael Jimenez,Фейеноорд,нападающий,85,27
Италия,Monica Gilmore,Ювентус,вратарь,25,-31
Германия,Christopher Carroll,Бавария,полузащитник,25,30
Россия,John Marks,Локомотив,вратарь,138,-48
Франция,Kellie Barnett,Олимпик Марсель,полузащитник,134,10
Нидерланды,Paige Adams,ПСВ,нападающий,125,35
Испания,Erik Fields,Реал Мадрид,нападающий,112,15
Нидерланды,Kathryn Mcknight,Аякс,защитник,140,6
Италия,Jeffrey Schroeder,Интер,полузащитник,133,14
Бразилия,Claudia Haney,Палмейрас,нападающий,11,34
Италия,Mark Trujillo,Интер,нападающий,115,47
Аргентина,Jeffrey Perez,Бока Хуниорс,полузащитник,33,24
Англия,Joseph Flores,Манчестер Юнайтед,полузащитник,75,30
Россия,Natasha Marquez,ЦСКА,полузащитник,58,13
Аргентина,Brendan Jenkins,Бока Хуниорс,вратарь,47,-24
Англия,Alex Simmons,Манчестер Юнайтед,нападающий,25,33
Германия,Hannah Williams,Боруссия Дортмунд,вратарь,92,-41
Россия,Steven Cooke,Краснодар,полузащитник,103,30
Нидерланды,Donald Schaefer,Фейеноорд,вратарь,78,-26
Аргентина,Justin Gonzalez,Ривер Плейт,полузащитник,70,23
Англия,Alejandra Hinton,Челси,вратарь,119,-41
Португалия,Bryan Huerta,Порту,полузащитник,130,9
Германия,Joshua Stafford,Боруссия Дортмунд,полузащитник,36,17
Россия,Scott Nelson,ЦСКА,полузащитник,97,7
Аргентина,Laura Roman,Ривер Плейт,вратарь,131,-5
Португалия,Daniel Contreras,Порту,защитник,93,2
Россия,Maurice Lee,Локомотив,нападающий,72,48
Россия,Linda Rodriguez,Локомотив,нападающий,52,18
Италия,Alice Miller,Интер,полузащитник,60,9
Италия,Beverly Gilmore,Интер,нападающий,57,48
Франция,Taylor Ortega,ПСЖ,полузащитник,78,7
Германия,Andrea Johnson,Бавария,нападающий,143,33
Германия,Emily Davidson,Бавария,полузащитник,22,13
Франция,Juan Turner,Лион,нападающий,106,21
Англия,Stephanie Dickson,Манчестер Юнайтед,защитник,28,18
Италия,Shirley Logan,Ювентус,защитник,110,1
Франция,Scott Huerta,Олимпик Марсель,полузащитник,49,28
Италия,Sarah Holmes,Милан,нападающий,102,32
Нидерланды,Zachary Mitchell,Аякс,вратарь,85,-23
Франция,Pamela Morgan,Лион,нападающий,90,46
Россия,Kevin Nelson,Краснодар,нападающий,22,14
Англия,Cheryl Burke,Манчестер Юнайтед,полузащитник,1,12
Нидерланды,Daniel Chang,Фейеноорд,защитник,56,16
Испания,Karina Gray,Атлетико Мадрид,полузащитник,77,13
Россия,John Lee,ЦСКА,защитник,37,16
Германия,Laura Pierce,РБ Лейпциг,полузащитник,6,30
Аргентина,Heather Gordon,Бока Хуниорс,вратарь,69,-45
Германия,Rachel Orr DDS,Бавария,нападающий,55,10
Испания,Kendra Williamson,Барселона,нападающий,44,10
Италия,James Mason,Интер,нападающий,126,47
Россия,Mr. Chase Richardson MD,Краснодар,защитник,150,12
Англия,Alexander Villa,Ливерпуль,нападающий,47,34
Аргентина,Richard King,Ривер Плейт,защитник,97,18
Португалия,James Cantrell,Спортинг,полузащитник,53,7
Франция,Stephanie Griffin,ПСЖ,нападающий,51,13
Россия,Sarah Williams,ЦСКА,нападающий,99,26
Нидерланды,Gina White,ПСВ,полузащитник,48,11
Португалия,Alan Harrison,Спортинг,нападающий,15,30
Испания,Charlotte Perez,Атлетико Мадрид,вратарь,96,-31
Франция,Kelli Lowe,Олимпик Марсель,защитник,118,2
Италия,Christopher Brewer,Интер,нападающий,69,43
Россия,Melissa Green,Спартак,защитник,97,16
Франция,Randy Reed,Лион,защитник,109,12
Бразилия,Michael Smith III,Фламенго,полузащитник,11,11
Англия,Rodney Chaney,Челси,полузащитник,70,10
Германия,Marc Villa,РБ Лейпциг,нападающий,130,11
Франция,Emily Cisneros,ПСЖ,нападающий,88,45
Россия,Eric Miller,Спартак,полузащитник,118,19
Аргентина,Ashley Wheeler,Ривер Плейт,защитник,35,6
Аргентина,Christopher Suarez,Ривер Плейт,защитник,103,0
Россия,Tina Rangel,Спартак,полузащитник,142,18
Англия,Terry Coleman,Ливерпуль,полузащитник,17,11
Бразилия,Billy Mullen,Палмейрас,нападающий,142,15
Россия,Valerie Kim,Зенит,нападающий,69,14
Франция,Tiffany Andrews,ПСЖ,полузащитник,101,12
Россия,Jamie Blake,Краснодар,нападающий,146,34
Англия,Jamie Hines,Ливерпуль,нападающий,52,14
Россия,Melissa Avila,Краснодар,защитник,123,9
Италия,Michael Stanley,Ювентус,полузащитник,98,27
Россия,Ana Mays,ЦСКА,защитник,81,12
Англия,Michael Grant,Манчестер Юнайтед,нападающий,114,42
Аргентина,Julie Barron,Бока Хуниорс,полузащитник,26,26
Франция,Brad Cook,Олимпик Марсель,нападающий,120,33
Германия,Sarah Thompson,Бавария,нападающий,133,13
Нидерланды,Kevin Perez,Фейеноорд,защитник,73,12
Бразилия,Krista Boyd,Коринтианс,полузащитник,141,30
Нидерланды,Marisa Fritz MD,Аякс,полузащитник,39,21
Аргентина,Zachary Burns,Бока Хуниорс,нападающий,28,24
Нидерланды,Courtney Taylor,Фейеноорд,нападающий,4,45
Россия,John Garcia,Спартак,вратарь,46,-11
Португалия,Jessica Watkins,Спортинг,полузащитник,118,25
Аргентина,Harold Tate,Ривер Плейт,полузащитник,8,30
Португалия,Stephen Martin,Спортинг,нападающий,77,43
Англия,Wanda Johnson,Челси,защитник,10,7
Англия,Richard Lawson,Манчестер Юнайтед,нападающий,124,27
Нидерланды,Richard Wu,Аякс,вратарь,69,-15
Нидерланды,Matthew Garner,Аякс,полузащитник,39,7
Португалия,Phillip Miller,Спортинг,нападающий,123,35
Россия,Aaron Ward,Краснодар,нападающий,30,26
Англия,Michelle Chambers,Челси,вратарь,83,-9
Бразилия,Mrs. Laura White DDS,Сантос,защитник,93,7
Нидерланды,Larry Benjamin,Аякс,полузащитник,97,12
Россия,Kristin Wallace,Зенит,вратарь,5,-45
Испания,Antonio Smith,Барселона,вратарь,117,-21
Россия,Bryan Duncan,Спартак,нападающий,69,47
Нидерланды,Nicholas Gregory,ПСВ,защитник,69,0
Аргентина,Larry Patterson,Ривер Плейт,нападающий,83,49
Италия,Raymond Gomez,Милан,полузащитник,66,11
Франция,Jeffrey Thomas,ПСЖ,вратарь,99,-21
Франция,Nicholas Harris,Лион,защитник,142,11
Португалия,Andrew Maddox,Бенфика,нападающий,117,27
Англия,Peter Lopez,Челси,вратарь,138,-22
Аргентина,Bruce Burgess,Бока Хуниорс,защитник,21,13
Франция,Donald Hudson,ПСЖ,полузащитник,105,20
Германия,Beth Munoz,РБ Лейпциг,вратарь,101,-23
Бразилия,Dana Rivera,Коринтианс,защитник,130,7
Россия,Rebecca Cummings,Локомотив,нападающий,58,43
Италия,Jennifer Robinson,Ювентус,защитник,52,2
Англия,Marc Davidson,Ливерпуль,нападающий,122,35
Россия,Alisha Hart,Краснодар,защитник,59,6
Нидерланды,Sophia Smith,Фейеноорд,нападающий,16,11
